architecture,strain,cycle_sequence,delta_R_over_R0_percent
CNT/CB single layer,30%,2.5151311365164766,32.644082710074784
CNT/CB single layer,30%,2.5168123739071957,32.38011438627365
CNT/CB single layer,30%,2.518493611297915,32.20413550373954
CNT/CB single layer,30%,2.520174848688635,31.984161900571927
CNT/CB single layer,30%,2.5218560860793544,31.808183018037823
CNT/CB single layer,30%,2.523537323470074,31.63220413550375
CNT/CB single layer,30%,2.5252185608607935,31.45622525296965
CNT/CB single layer,30%,2.526899798251513,31.280246370435545
CNT/CB single layer,30%,2.5285810356422327,31.060272767267925
CNT/CB single layer,30%,2.5302622730329523,30.884293884733825
CNT/CB single layer,30%,2.5319435104236723,30.708315002199726
CNT/CB single layer,30%,2.5336247478143914,30.488341399032105
CNT/CB single layer,30%,2.5353059852051105,30.312362516498027
CNT/CB single layer,30%,2.5369872225958305,30.136383633963927
CNT/CB single layer,30%,2.53866845998655,29.960404751429827
CNT/CB single layer,30%,2.5403496973772697,29.740431148262203
CNT/CB single layer,30%,2.5420309347679892,29.608446986361624
CNT/CB single layer,30%,2.543712172158709,29.388473383194004
CNT/CB single layer,30%,2.5453934095494284,29.16849978002641
CNT/CB single layer,30%,2.547074646940148,29.080510338759346
CNT/CB single layer,30%,2.548755884330868,28.860536735591722
CNT/CB single layer,30%,2.550437121721587,28.728552573691168
CNT/CB single layer,30%,2.5521183591123062,28.55257369115707
CNT/CB single layer,30%,2.5537995965030262,28.420589529256485
CNT/CB single layer,30%,2.555480833893746,28.288605367355927
CNT/CB single layer,30%,2.5571620712844654,28.156621205455345
CNT/CB single layer,30%,2.558843308675185,28.024637043554762
CNT/CB single layer,30%,2.5605245460659045,27.84865816102069
CNT/CB single layer,30%,2.562205783456624,27.672679278486584
CNT/CB single layer,30%,2.5638870208473437,27.540695116586004
CNT/CB single layer,30%,2.5655682582380637,27.364716234051905
CNT/CB single layer,30%,2.567249495628783,27.232732072151343
CNT/CB single layer,30%,2.568930733019502,27.144742630884284
CNT/CB single layer,30%,2.570611970410222,26.880774307083144
CNT/CB single layer,30%,2.5722932078009415,26.792784865816106
CNT/CB single layer,30%,2.573974445191661,26.704795424549044
CNT/CB single layer,30%,2.5756556825823806,26.528816542014965
CNT/CB single layer,30%,2.5773369199731,26.30884293884735
CNT/CB single layer,30%,2.57901815736382,26.176858776946766
CNT/CB single layer,30%,2.5806993947545394,26.088869335679725
CNT/CB single layer,30%,2.5823806321452594,25.912890453145625
CNT/CB single layer,30%,2.5840618695359785,25.780906291245042
CNT/CB single layer,30%,2.5857431069266976,25.648922129344488
CNT/CB single layer,30%,2.5874243443174176,25.560932688077425
CNT/CB single layer,30%,2.589105581708137,25.428948526176864
CNT/CB single layer,30%,2.5907868190988568,25.296964364276285
CNT/CB single layer,30%,2.5924680564895763,25.076990761108664
CNT/CB single layer,30%,2.594149293880296,24.901011878574565
CNT/CB single layer,30%,2.5958305312710155,24.725032996040465
CNT/CB single layer,30%,2.597511768661735,24.593048834139903
CNT/CB single layer,30%,2.599193006052455,24.505059392872845
CNT/CB single layer,30%,2.600874243443174,24.329080510338766
CNT/CB single layer,30%,2.6025554808338933,24.197096348438187
CNT/CB single layer,30%,2.6042367182246133,24.109106907171146
CNT/CB single layer,30%,2.605917955615333,24.0651121865376
CNT/CB single layer,30%,2.6075991930060525,23.933128024637046
CNT/CB single layer,30%,2.609280430396772,23.801143862736463
CNT/CB single layer,30%,2.6109616677874916,23.581170259568843
CNT/CB single layer,30%,2.612642905178211,23.493180818301802
CNT/CB single layer,30%,2.6143241425689308,23.405191377034768
CNT/CB single layer,30%,2.6160053799596508,23.053233611966565
CNT/CB single layer,30%,2.61768661735037,22.965244170699524
CNT/CB single layer,30%,2.619367854741089,22.921249450065982
CNT/CB single layer,30%,2.621049092131809,22.745270567531904
CNT/CB single layer,30%,2.6227303295225286,22.569291684997804
CNT/CB single layer,30%,2.624411566913248,22.393312802463704
CNT/CB single layer,30%,2.6260928043039677,22.26132864056312
CNT/CB single layer,30%,2.6277740416946873,22.085349758029047
CNT/CB single layer,30%,2.629455279085407,21.909370875494947
CNT/CB single layer,30%,2.6311365164761265,21.82138143422788
CNT/CB single layer,30%,2.6328177538668465,21.689397272327327
CNT/CB single layer,30%,2.6344989912575656,21.513418389793223
CNT/CB single layer,30%,2.6361802286482847,21.337439507259123
CNT/CB single layer,30%,2.6378614660390047,21.205455345358565
CNT/CB single layer,30%,2.6395427034297243,21.029476462824466
CNT/CB single layer,30%,2.641223940820444,20.853497580290366
CNT/CB single layer,30%,2.6429051782111634,20.589529256489225
CNT/CB single layer,30%,2.644586415601883,20.457545094588642
CNT/CB single layer,30%,2.6462676529926026,20.281566212054543
CNT/CB single layer,30%,2.647948890383322,20.237571491421022
CNT/CB single layer,30%,2.649630127774042,20.017597888253402
CNT/CB single layer,30%,2.6513113651647613,19.885613726352847
CNT/CB single layer,30%,2.6529926025554804,19.753629564452265
CNT/CB single layer,30%,2.6546738399462004,19.62164540255168
CNT/CB single layer,30%,2.65635507733692,19.533655961284644
CNT/CB single layer,30%,2.6580363147276396,19.40167179938406
CNT/CB single layer,30%,2.659717552118359,19.225692916849983
CNT/CB single layer,30%,2.6613987895090787,19.093708754949404
CNT/CB single layer,30%,2.6630800268997983,18.96172459304882
CNT/CB single layer,30%,2.664761264290518,18.829740431148263
CNT/CB single layer,30%,2.666442501681238,18.69775626924768
CNT/CB single layer,30%,2.668123739071957,18.565772107347126
CNT/CB single layer,30%,2.669804976462676,18.389793224813026
CNT/CB single layer,30%,2.671486213853396,18.257809062912443
CNT/CB single layer,30%,2.6731674512441157,18.08183018037837
CNT/CB single layer,30%,2.6748486886348353,17.993840739111302
CNT/CB single layer,30%,2.676529926025555,17.817861856577203
CNT/CB single layer,30%,2.6782111634162744,17.685877694676645
CNT/CB single layer,30%,2.679892400806994,17.553893532776062
CNT/CB single layer,30%,2.6815736381977135,17.465904091509024
CNT/CB single layer,30%,2.6832548755884336,17.289925208974925
CNT/CB single layer,30%,2.6849361129791527,17.113946326440825
CNT/CB single layer,30%,2.686617350369872,16.93796744390672
CNT/CB single layer,30%,2.688298587760592,16.7179938407391
CNT/CB single layer,30%,2.6899798251513114,16.63000439947206
CNT/CB single layer,30%,2.691661062542031,16.366036075670923
CNT/CB single layer,30%,2.6933422999327505,16.234051913770344
CNT/CB single layer,30%,2.69502353732347,16.05807303123624
CNT/CB single layer,30%,2.6967047747141897,15.882094148702164
CNT/CB single layer,30%,2.6983860121049092,15.706115266168064
CNT/CB single layer,30%,2.7000672494956293,15.574131104267483
CNT/CB single layer,30%,2.7017484868863484,15.39815222173338
CNT/CB single layer,30%,2.7034297242770675,15.266168059832824
CNT/CB single layer,30%,2.7051109616677875,15.13418389793224
CNT/CB single layer,30%,2.706792199058507,15.002199736031685
CNT/CB single layer,30%,2.7084734364492267,14.826220853497585
CNT/CB single layer,30%,2.7101546738399462,14.650241970963481
CNT/CB single layer,30%,2.711835911230666,14.386273647162342
CNT/CB single layer,30%,2.7135171486213854,14.166300043994722
CNT/CB single layer,30%,2.715198386012105,14.034315882094143
CNT/CB single layer,30%,2.716879623402825,13.85833699956004
CNT/CB single layer,30%,2.718560860793544,13.682358117025965
CNT/CB single layer,30%,2.720242098184263,13.506379234491863
CNT/CB single layer,30%,2.7219233355749832,13.286405631324245
CNT/CB single layer,30%,2.723604572965703,13.110426748790141
CNT/CB single layer,30%,2.7252858103564224,12.890453145622521
CNT/CB single layer,30%,2.726967047747142,12.714474263088421
CNT/CB single layer,30%,2.7286482851378615,12.582490101187863
CNT/CB single layer,30%,2.730329522528581,12.450505939287282
CNT/CB single layer,30%,2.7320107599193006,12.27452705675318
CNT/CB single layer,30%,2.7336919973100207,12.098548174219104
CNT/CB single layer,30%,2.73537323470074,11.878574571051484
CNT/CB single layer,30%,2.737054472091459,11.702595688517384
CNT/CB single layer,30%,2.738735709482179,11.570611526616801
CNT/CB single layer,30%,2.7404169468728985,11.3946326440827
CNT/CB single layer,30%,2.742098184263618,11.262648482182144
CNT/CB single layer,30%,2.7437794216543376,11.13066432028156
CNT/CB single layer,30%,2.745460659045057,10.998680158381005
CNT/CB single layer,30%,2.7471418964357768,10.822701275846903
CNT/CB single layer,30%,2.7488231338264963,10.646722393312801
CNT/CB single layer,30%,2.7505043712172164,10.470743510778702
CNT/CB single layer,30%,2.7521856086079355,10.382754069511662
CNT/CB single layer,30%,2.7538668459986546,10.250769907611081
CNT/CB single layer,30%,2.7555480833893746,10.118785745710523
CNT/CB single layer,30%,2.757229320780094,10.030796304443461
CNT/CB single layer,30%,2.7589105581708138,9.89881214254289
CNT/CB single layer,30%,2.7605917955615333,9.766827980642322
CNT/CB single layer,30%,2.762273032952253,9.634843818741752
CNT/CB single layer,30%,2.7639542703429725,9.502859656841183
CNT/CB single layer,30%,2.765635507733692,9.282886053673563
CNT/CB single layer,30%,2.767316745124412,9.194896612406513
CNT/CB single layer,30%,2.768997982515131,9.062912450505943
CNT/CB single layer,30%,2.7706792199058503,8.974923009238891
CNT/CB single layer,30%,2.7723604572965703,8.930928288605362
CNT/CB single layer,30%,2.77404169468729,8.886933567971841
CNT/CB single layer,30%,2.7757229320780095,8.71095468543774
CNT/CB single layer,30%,2.777404169468729,8.490981082270132
CNT/CB single layer,30%,2.7790854068594486,8.35899692036955
CNT/CB single layer,30%,2.780766644250168,8.22701275846898
CNT/CB single layer,30%,2.7824478816408877,8.13902331720193
CNT/CB single layer,30%,2.7841291190316078,8.051033875934891
CNT/CB single layer,30%,2.785810356422327,7.963044434667841
CNT/CB single layer,30%,2.787491593813046,7.875054993400791
CNT/CB single layer,30%,2.789172831203766,7.7870655521337415
CNT/CB single layer,30%,2.7908540685944856,7.69907611086669
CNT/CB single layer,30%,2.792535305985205,7.655081390233172
CNT/CB single layer,30%,2.7942165433759247,7.5230972283326025
CNT/CB single layer,30%,2.7958977807666443,7.4791025076990705
CNT/CB single layer,30%,2.797579018157364,7.391113066432033
CNT/CB single layer,30%,2.7992602555480834,7.347118345798501
CNT/CB single layer,30%,2.8009414929388035,7.25912890453145
CNT/CB single layer,30%,2.8026227303295226,7.215134183897931
CNT/CB single layer,30%,2.8043039677202417,7.127144742630881
CNT/CB single layer,30%,2.8059852051109617,7.039155301363831
CNT/CB single layer,30%,2.8076664425016813,6.951165860096792
CNT/CB single layer,30%,2.809347679892401,6.863176418829742
CNT/CB single layer,30%,2.8110289172831204,6.81918169819621
CNT/CB single layer,30%,2.81271015467384,6.68719753629564
CNT/CB single layer,30%,2.8143913920645596,6.59920809502859
CNT/CB single layer,30%,2.816072629455279,6.555213374395071
CNT/CB single layer,30%,2.8177538668459983,6.37923449186097
CNT/CB single layer,30%,2.8194351042367183,6.291245050593932
CNT/CB single layer,30%,2.8211163416274374,6.203255609326881
CNT/CB single layer,30%,2.8227975790181574,6.15926088869335
CNT/CB single layer,30%,2.824478816408877,6.115266168059831
CNT/CB single layer,30%,2.826160053799596,6.02727672679278
CNT/CB single layer,30%,2.827841291190316,5.9832820061592615
CNT/CB single layer,30%,2.8295225285810357,5.9832820061592615
CNT/CB single layer,30%,2.8312037659717553,5.93928728552573
CNT/CB single layer,30%,2.832885003362475,5.807303123625161
CNT/CB single layer,30%,2.834566240753194,5.7193136823581225
CNT/CB single layer,30%,2.836247478143914,5.631324241091072
CNT/CB single layer,30%,2.837928715534633,5.587329520457541
CNT/CB single layer,30%,2.839609952925353,5.499340079190502
CNT/CB single layer,30%,2.8412911903160727,5.45534535855697
CNT/CB single layer,30%,2.842972427706792,5.36735591728992
CNT/CB single layer,30%,2.844653665097512,5.323361196656401
CNT/CB single layer,30%,2.8463349024882314,5.235371755389351
CNT/CB single layer,30%,2.848016139878951,5.191377034755831
CNT/CB single layer,30%,2.8496973772696705,5.1473823141223
CNT/CB single layer,30%,2.8513786146603897,5.103387593488781
CNT/CB single layer,30%,2.8530598520511097,5.059392872855262
CNT/CB single layer,30%,2.854741089441829,4.971403431588212
CNT/CB single layer,30%,2.856422326832549,4.927408710954681
CNT/CB single layer,30%,2.8581035642232684,4.839419269687642
CNT/CB single layer,30%,2.8597848016139875,4.79542454905411
CNT/CB single layer,30%,2.8614660390047075,4.751429828420592
CNT/CB single layer,30%,2.863147276395427,4.7074351077870595
CNT/CB single layer,30%,2.8648285137861467,4.663440387153541
CNT/CB single layer,30%,2.8665097511768662,4.57545094588649
CNT/CB single layer,30%,2.8681909885675854,4.57545094588649
CNT/CB single layer,30%,2.8698722259583054,4.487461504619439
CNT/CB single layer,30%,2.8715534633490245,4.4434667839859205
CNT/CB single layer,30%,2.8732347007397445,4.399472063352402
CNT/CB single layer,30%,2.874915938130464,4.35547734271887
CNT/CB single layer,30%,2.876597175521183,4.311482622085351
CNT/CB single layer,30%,2.8782784129119032,4.26748790145182
CNT/CB single layer,30%,2.879959650302623,4.2234931808183
CNT/CB single layer,30%,2.8816408876933424,4.1794984601847815
CNT/CB single layer,30%,2.883322125084062,4.13550373955125
CNT/CB single layer,30%,2.885003362474781,4.0475142982842
CNT/CB single layer,30%,2.886684599865501,4.003519577650681
CNT/CB single layer,30%,2.88836583725622,3.9595248570171613
CNT/CB single layer,30%,2.89004707464694,3.9155301363836297
CNT/CB single layer,30%,2.89172831203766,3.871535415750111
CNT/CB single layer,30%,2.893409549428379,3.82754069511658
CNT/CB single layer,30%,2.895090786819099,3.82754069511658
CNT/CB single layer,30%,2.8967720242098185,3.78354597448306
CNT/CB single layer,30%,2.898453261600538,3.7395512538495415
CNT/CB single layer,30%,2.9001344989912576,3.69555653321601
CNT/CB single layer,30%,2.9018157363819768,3.6515618125824907
CNT/CB single layer,30%,2.9034969737726968,3.6515618125824907
CNT/CB single layer,30%,2.905178211163416,3.607567091948959
CNT/CB single layer,30%,2.906859448554136,3.5635723713154404
CNT/CB single layer,30%,2.9085406859448555,3.4755829300483896
CNT/CB single layer,30%,2.9102219233355746,3.431588209414871
CNT/CB single layer,30%,2.9119031607262946,3.3875934887813397
CNT/CB single layer,30%,2.913584398117014,3.34359876814782
CNT/CB single layer,30%,2.9152656355077338,3.2996040475143014
CNT/CB single layer,30%,2.9169468728984533,3.2556093268807698
CNT/CB single layer,30%,2.9186281102891725,3.2556093268807698
CNT/CB single layer,30%,2.9203093476798925,3.2116146062472506
CNT/CB single layer,30%,2.9219905850706116,3.167619885613719
CNT/CB single layer,30%,2.9236718224613316,3.1236251649802003
CNT/CB single layer,30%,2.925353059852051,3.079630444346681
CNT/CB single layer,30%,2.9270342972427703,3.03563572371315
CNT/CB single layer,30%,2.9287155346334903,2.9916410030796308
CNT/CB single layer,30%,2.93039677202421,2.9476462824461116
CNT/CB single layer,30%,2.9320780094149295,2.9036515618125804
CNT/CB single layer,30%,2.933759246805649,2.9036515618125804
CNT/CB single layer,30%,2.935440484196368,2.8596568411790613
CNT/CB single layer,30%,2.937121721587088,2.8596568411790613
CNT/CB single layer,30%,2.9388029589778073,2.8596568411790613
CNT/CB single layer,30%,2.9404841963685273,2.8156621205455297
CNT/CB single layer,30%,2.942165433759247,2.7716673999120105
CNT/CB single layer,30%,2.943846671149966,2.7276726792784913
CNT/CB single layer,30%,2.945527908540686,2.68367795864496
CNT/CB single layer,30%,2.9472091459314056,2.68367795864496
CNT/CB single layer,30%,2.948890383322125,2.639683238011441
